79,asus x441sa bx002d n3060 2gb 500gb dos silver ,ready stock limited barang jamin 100 garansi asus indonesia harap konfirmasi barang esan speksifikasi dual core intel celeron processor n3060 dos layar 14 ips hd 1366x768 grafis intel hd 500gb hdd 2gb ddr3l memory dvd writer usb 3 1 type c wi fi 2 tahun garansi global warna silver ,Rp 3350000
80,asus rog g751jy i7 4710hq ram 32gb gtx 980m ssd 256gb blueray alienware msi ,misi agan agan kali ane jual lapt90,laptop asus x441sa bx001d intel n3060 2gb 500gb 14 inch garansi resmi 2th ,free tas original asus free instalation windows program standart warna hitam amp amp amp merah spec processor type intel core processor onboard intel core n3060 standard memory 2gb ddr3 video type intel hd graphics display size 14 display max resolution 1366 x 768 audio type integrated speakers type integrated hard drive type 500gb optical drive type dvd rw wireless network protocol integrated 802 11 b g n yboard type standard yboard card reader provided yes interface provided 1 x usb type c 1 x usb 3 0 1 x usb 2 0 1 x hdmi 1 x vga 1 x lan 1 x 3 5mm audio o s provided dos ,Rp 3375000
91,asus x541sa bx401d celeron n3060 ram 4gb 500gb dos 15 6 quot black resmi ,garansi 2 tahun resmi asus processor intel celeron dual core n3060 processor operating system dos memory 4 gb ddr3l 1600mhz sdram onboard memory display 15 6 16 9 led backlit hd 1366768 glare panel with 45 ntsc graphic integrated intel hd graphics hard drives 500gb 5400rpm sata hdd optical drive super multi dvd yboard chicklet yboard card reader multi format card reader sd sdhc sdxc webcam vga web camera wi fi integrated 802 11b g n integrated 802 11 ac on selected models 10 100 base t bluetooth built in bluetooth v4 0 interface 1 x microphone in headphone out jack 1 x vga port mini d sub 15 pin for external monitor 1 x usb 3 0 port s 1 x usb 2 0 port s 1 x usb c gen 1 up to 5 gbps 1 x rj45 lan jack for lan insert 1 x hdmi audio built in stereo w speakers and microphone asus sonicmaster technology battery 3 cells 36 whrs battery power adapter plug type 4 mm output 19 v dc 1 75 a 33 w input 100 240 v ac 50 60 hz universal warna black free tas ,Rp 3629000
92,asus x441sa bx005d n3060 2gb 500gb dos aquablue ,ready stock limited barang jamin 100 garansi asus indonesia harap konfirmasi barang esan speksifikasi dual core intel celeron processor n3060 dos layar 14 ips hd 1366x768 grafis intel hd 500gb hdd 2gb ddr3l memory dvd writer usb 3 1 type c wi fi 2 tahun garansi global warna aqua blue ,Rp 3380000
93,asus a455lf i3 5005u wx158d ram4gb 500gb dos grs resmi asus indonesia 2th ,intel core i3 5005u processor dos layar 14 hd 1366x768 graphics nvidia geforce gt930m 2gb memory 4gb ddr3l hdd 500gb usb 3 0 bt 4 0 wi fi dvd writer garansi 2tahun asus resmi indonesia warna white ,Rp 5350000
94,asus rog gl553vd ds71 laptop gaming core i7 7700hq vga gtx1050m 4gb ,laptop gaming baru asus rog gl553vd ds71 prosesor intel kabylake 16gb ram ddr4 gpu nvidia gtx1050m 4gb gddr5 ragu mbali untuk main game apa spesifikasi intel core intel core i7 7700hq 2 8 3 2ghz ram 16gb ddr4 hdd 1tb vga nvidia gtx1050m 4gb screen 15 6 full hd os windows 10 original dvd rw lengkap unit laptop tas backpack rog charger kartu garansi dus fullset note mohon tanya tersedia product atc bayar via cod transfer cash rekber irim guna gojek grab bike transaksi face to face silah datang toko mall mangga dua lebih beli laptop gateway komputer utama qualitu control ece barang barang kirim 100 brand new in the box unit trouble 7 24 ganti baru service barang jual jamin 100 baru garansi ima cod delivery untuk daerah jakarta ,Rp 16900000
95,lenovo y70 17 3 inch not alienware asus rog xenom msi razer blade vaio ,lenovo y70 gaming laptop second rare item specification gaming touchscreen fhd display intel core i7 4710hq 2 5 ghz processor 8 gb ddr3 ram vga nvidia gtx 860m 2gb 120 gb solid state drive ssd 17 3 inch fhd 1920 x 1080 os original windows 10 sisa by mbah google ya kondisi body luar material metal alumunium 98 body material black rubber 99 mulus ga cacat baret sobek yboard mulus pudar backlite yboard nyala normal dua model terang batera bagus tahan 2 jam setting balance overall ok no minus murah cod via bukapalak oke trims gan ,Rp 9900000
96,asus a455l intel core i5 haswell nvidia geforce 840m win 10 super mulus ,langsung order aja gan notebook cocok paka video editing design gaming dll unit notebook merk asus a455l series aluminum spec processor intel core i5 4210u 1 70ghz max turbo boost 2 70 ghz haswell gen 4th memory ddr3 4 gb harddisk 1 tera byte tb dual vga vga intel hd graphics 4400 vga nvidia geforce 840 0m 2 gb ddr3 dedicated dvdrw super multi record bluetooth wifi hdmi usb3 ss port rgb vga lan gigabit cardreader multi camera hd display layar led 14 inchi hdanti glare body aluminum tough win 10 pro office amp amp amp amp amp aplikasi lengkap unit adaptor tas terang kondisi fisik barang 98 mulus like new normal original fungsi baik engsel layar kuat kokoh layar jernih dot pixel batre kuat 2 jam segel utuh garansi nb jabodetabek cod sesua sepakat via gosend bukalapak cepat luar jabodetabek paket via jne tiki asuransi packing rapih buble wrap lapis kayu aman amp amp amp amp amp tepat ima kasih ,Rp 4972000
97,asus a46cm i5 3317u 4 500 invidia 2gb free ongkir ,test game gan a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v bzqwhvysugk https www youtube com watch v bzqwhvysugk a halo gan sista yg laptop game design graphis editing render adobe primer design tipis slim bahan alumunium kesan eleg kokoh ga bakal mati gaya laptop pd umum yg pake bahan dr plastik dukung core i5 padu dg vga invidia geforce gt635m 2gb lbh powerfull jamin lancar utk maen game 3d yg mainstream render graphis spek intel core i5 3317u speed 2 6ghz ulv hemat daya ori ddr3 4gb up to 8 gb hardisk 500gb 5400rpm dual vga invidia geforce gt635m 2gb intel graphic 4000 dvdrw supermult led 14 res 1366 768 jernih tajam detail tetap nyaman krj dpn laptop audio sonic master amp amp altec lansing suara jernih mantab batera 3jam awet tdk bocor drop ice cool teknolog jamin laptop tetap dingin stabil instan on nyala 2 detik lengkap unit casan ori tas msh mulus 95 97 fungsi lancar tinggal pake aja cod jl dipatiukur dkt unpad unikom bdg ,Rp 4500000
98,asus x454ya bx801d black 23693 ,best buy amd quadcore a8 7410 2 2ghz turbo 2 5ghz ram 4gb hdd 500gb dvd rw vga amd radeon r5 screen 14 dos garansi asus 2 tahun service amp sparepart awar produk asus x555qg bx101d black asus x555da wb11 black asus x454yi bx801d black asus x454yi bx802d white asus x540ya bx101d black asus x455ya bx102d silver asus x455ya bx103d red asus x554yi a6 7310 black asus x550ze xx801d black asus x454ya wx102d white asus x454ya wx101d black sedia cicil kartu kredit home credit indonesia proses cepat mudah aeon original produk original 100 garansi 100 uang mbali barang replika palsu garansi garansi toko 3 hari produk terima untuk smartphone 1 hari untuk garansi unit gantung produk claim garansi unit via toko untuk claim service center fast respon kosong8tujuh7tujuh4kosonglima8delapan4tujuh via chat toko alamat toko kliknklik karawac supermall karawac lanta ug blok h5 no 2 amp lanta ff blok m5 no 1 2 jalan boulevard ponegoro no 105 bencong lapa dua bencong klp dua tangerang banten 15811 all point pick up itc cempaka 1 mas lt 6 ratu plaza shopping mall mangga 2 mall mall ambassador bekasi cyber park itc bsd supermall karawac depok town square bandung electronic center bec note harap konfirmasi esan untuk asti tersedia stock untuk berat masuk packing masuk packing kayu ,Rp 3800000
99,centralhape asus x441sa bx002d ram 2gb intel celeron n3060 14 quot led dos silver ,asus x441sa bx002d silver prosesor intel celeron dual core n3060 processor sistem operasi dos chipset integrated intel cpu ori 2 gb onboard memory display 14 0 16 9 led backlit hd 1366768 glare 60hz panel with 45 ntsc support asus splendid technology storage hard drives 500gb 5400rpm sata hdd drive optik super multi dvd yboard chicklet yboard card reader multi format card reader webcam vga web camera networking wi fi integrated 802 11b g n integrated 802 11 ac bluetooth built in bluetooth v4 0 audio asus sonicmaster technology batera 3 cells 36 whrs battery adaptor daya output 19 v dc 2 47 a 45 w input 100 240 v ac 50 60 hz universal mensi 34 8 x 24 2 x 2 76 cm wxdxh sekuritas bios booting user password protection hdd user password protection and security ,Rp 3200000
100,asus x453m celeron n3450m 2 2ghz 2gb 500gb vga intelhd garansi 05 2017 ,for sell notebook asus x453m langsung aja spek nya bawah ya gan spesifikasi processor chipset intel celeron processor n3450 2m cache up to 2 2 ghz grafis vga intel hd graphic display 14 led backlit 1366 x 768 memory 2gb of ddr3l storage 500gb sata hdd multimedia stereo speakers with sonicmaster 720p hd webcam networking integrated 10 100 ethernet lan wi fi wireless bluetooth v4 0 ports amp slot usb 3 0 port amp usb 2 0 port combo audio jack rj45 lan jack for lan hdmi vga port card reader sd sdhc sdxc nsington lock dvd rw kondisi fisik 95 mulus bekas akai wajar all hardware working 100 no minus layar bening no deadpixel no whitespot garansi resmi asus 05 2017 os windows 10 pro 64bit ready ms office 2016 aktif batre normal 3 jaman garansi sonal 1 minggu lengkap notebook charger dus ga sebutin arti ga ya gan harga 2 600 000 nett pass thanks ,Rp 2600000
101,asus x455l core i3 4030u ram 2gb hdd 500gb ready pes 2016 mulus gan ,bismillahirrahmanirrahim assalamualaikum wr wb selamat datang lapak ane rtech com misi agan amp sista mana ada salam sejahtera ane nawarin laptop asus harga sahabat nih gan cocok agan mahasiswa ajar kerja ngantor kondisi 97 mulus lecet dikit bekas akai wajar no cacat mesin bongkar servis hardware 100 fungsi normal gan jadi tanya minus gan ane jawab kagak gan hehe laptop pake kerja sehar hari ngenet ol main mid game oke panjang lebar langsung ane jelasin detail spesifikasi sbb asus x455la wx080d processor intel core i3 4030u 1 90ghz haswell 4th gen forma mantap gan memory ram 2 gb ddr3l upto 8 gb lumay kenceng gan hdd 500 gb sata serial cukup luas nyimpen data agan vga intel hd graphics 4400 approx total memory 1 5 gb layar 14 led hd 1366x768 bening no deadpixel whitespot dvdrw multi usb 3 0 cardreader lan hdmi wi fi webcam os windows 8 1 pro 64 bit activated batre normal tahan 3 4 jam gantung akai body 97 mulus sisa lecet akai normal gan aplikasi game2 3d udah komplit tinggal pake pes 2016 c o d modern warfare 2 dead pool doom 3 bfg empire earth ii game house gta san andreas mxgp need for speed mw red faction guerrilla uk truck simulator zombie shooter photoshop office gan lengkap unit laptop charger ori tas softcase mahar nih gan rp 3 200 000 pass nett kirim kirim via jne tiki wajib asuransi packing kayu wassalamualaikum warahmatullah wabarakatuh ,Rp 3200000
102,asus x454ya amd quad core a8 7410 4gb 500gb amd radeon r5 usb 3 0 hdmi ,free tas asus free mouse usb free screen protector free yboard protector untuk sektor forma laptop serah prosesor amd quad core a8 7410 2 2 ghz 2m cache up to 2 5 ghz padu ram 4 gb ddr3 urus grafis andal vga amd radeon r5 laptop awar ruang simpan kapasitas 500 gb padu spesifikasi udah andal untuk butuh komputasi sehar hari notebook asus x454ya processor amd quad core a8 7410 2 2 ghz up to 2 5 ghz ram 4gb ddr3 harddisk 500 gb hdd kamera hd camera vga amd radeon r5 batera 2cells 37 whrs with polymer battery fitur webcam cardreader 2 port usb 2 0 1port usb 3 0 hdmi qualcomm atheros ar956x wireless network adapter dvd super multi dl drive realtek pcie gbe family controller bluetooth layar 14 0 inci auto hd berat barang 2 1 kg berat masan 2 9 kg mensi 34 8 x 24 28 x 2 56 cm wxdxh warna black operation system os no os garansi 2 tahun resmi asus lengkap manual book kartu garansi adaptor driver hestid_shop laptoppromo lenovo acer toshiba asus hp dell hotsale intel amd quadcore dualcore corei3 corei5 corei7 gaming seko kerja design murahmeriah murahbanget komputersurabaya surabaya jatim store windowsor dos ,Rp 3815000
103,laptop asus a455lf core i3 5005 4gb 500gb nvidia gforce gt930m 2gb full coulor murah riah ,free screen protector free yboard protector free mouse usb free tas ransel asus asus a455lf notebook beri seimbang forma cepat kualitas multimedia impresif notebook buat material kualitas tinggi poles premium lihat gaya kokoh bahan utama kualitas premium kuat kokoh buat notebook arik secara estetika segi tampil layar asus notebook a455lf dukung resolusi 1366 x 768 piksel sudut pandang lebar udah bagi konten luarga teman buat ukau berkat dukung processor intel core generasi 5 pengo grafis nvidia geforce gt930m sebesar 2gb notebook asus a455lf processor intel core i3 5005u processor 2 0 ghz ram 4gb ddr3 harddisk 500 gb hdd kamera hd camera vga intel hd graphics nvidia gforce gt930m 2gb batera 2cells 37 whrs with polymer battery fitur webcam cardreader 2 port usb 2 0 1port usb 3 0 hdmi qualcomm atheros ar956x wireless network adapter dvd super multi dl drive realtek pcie gbe family controller bluetooth layar 14 0 inci auto hd berat barang 2 1 kg berat masan 2 9 kg mensi 34 8 x 24 28 x 2 56 cm wxdxh warna red white operation system os no os garansi 2 tahun asus lengkap manual book kartu garansi adaptor driver hestid_shop laptopmurah laptoppromo lenovo acer toshiba asus hp dell hotsale intel amd quadcore dualcore corei3 corei5 corei7 gaming seko kerja design murahmeriah murahbanget komputersurabaya surabaya jatim store windowsor dos ,Rp 5485000
104,murah asus x452e ,misi gan jual laptop asus x452e kondisi fisik 90 mulus mesin normal 100 layar 14 jernih no dead pixel whitespot no minus spesifikasi processor amd e1 2500 apu with amd radeon 1 4ghz vga amd radeon dedicated 512mb ram 2gb hardisk 500gb port rw multi windows lengkap laptop charger cocok bangat nich agan ajar mahasiswa kerja kantor harga dita gan super murah riah agan laptop second murah riah kualitas ok punya mulus lancar minat langsung aja gan masukin kranjang bukalapak tunggu gan order barang batas habis posting langsung ebut garansi sonal ane kasih 1 minggu lengkap unit carger ,Rp 2150000
105,asus rog gl752vl ,kondisi mulus 100 lengkap masuk tas rog beli bulan desember jadi garansi panjang spek baca google murah banting harga bonus tas tigernu anti theft backpack seharga 400 000 ,Rp 11000000
106,asus e202 slim new ,processor onboard intel celeron dualcore n3050 1 6ghz turbo 2 16ghz ori standar 2 gb tipe grafis intel hd graphics ukur layar 11 6 resolusi layar 1366 x 768 tipe layar hd audio built in speakers and gital array microphone hard disk 500 gb webcam hd web camera wireless network integrasi 802 11 ac bluetooth built in bluetooth v4 0 interfaces 1 x headphone out jack audio in combo 1 x usb 3 0 port s 1 x usb 2 0 port s 1 x usb c gen 1 up to 5 gbps 1 x micro hdmi sistem operasi dos free install windows 10 batera 3cells 48 whrs polymer battery garansi asus 1 tahun service amp sparepart ,Rp 2925000
107,notebook 12 inch asus x200ma ,notebook 12 inch asus x200ma mulus biru cinta spek singkat processor intel celeron n2840 haswell ram 2gb hdd 500gb layar 12 speaker vga hdmi wifi card rider usb 2 0 jack audio kondisi 100 sesua foto fisik mulus 93 mulus warna jreng kilat sistem jalan normal yboard empuk lcd aman batre normal lengkap unit laptop batre charger deiver aman hdd softcase bonus request windows 7 8 software desain animasi editing foto video software untuk sehar hari lagu film film hd cepat cod porong jabon candi gantung waktu minat hubung nomor id bawah lupa hilang tanda bias lihat nomer foto tlp sms wa 08 5 7 3 2 21 7 1 6 8 id line abing11 ,Rp 2100000
108,dell inspiron 5447 gaming laptop acer asus lewat ,laptop merk dell seri inspiron 5447 fisik 98 persen mulus bgt no lecet no dent spec processor intel core i5 4th gen ram 8gb hdd 1 terra vga amd radeon r7 m265 gaming design siap pokok kalo nanya yg via ssege aja yaaa ,Rp 4700000
109,asus rog gl552vx ,asus rog gl552vx spek i7 6700hq ram 8gb 1tb hdd gtx950 kondisi normal battery 4jam mulus no minus lengkap laptop charger ,Rp 9000000
110,laptop asus x441 sa dual core garansi resmi ,sistem operasi dos no os prosesor intel celeron dual core n3060 processor 1 6 ghz layar 14 16 9 led backlit hd 1366x768 vga intel hd graphics ram 2 gb ddr3l hardisk 500gb hdd optik super multi dvd bluetooth built in bluetooth v4 0 kamera vga web camera battera 3 cells li ion acesoriess wifi port usb 2 0 port usb 3 0 usb type c vga port port hdmi warna silver ukur 34 8 x 24 2 x 2 76 cm wxdxh berat 1 7 kg garansi resmi asus ,Rp 3325000
111,hot sale acer gammer e5 523g 96nn amd a9 ram 4gb win 10 ,aspire e5 523g 96nn hitam os windows 10 64 bit proc amd a9 9410 radeon r5 5 compute cores 2c 3g 2 90 ghz 15 6 hd acer cinecrystal led lcd 1366x768 vga amd radeo240,promo handsfree asus lenovo sony oppo samsung apple xiaom smartfren headset ,handsfree headset aneka merk asus samsung sony warna hitam putih random tdk bs pilih mohon tanya merk sbelum order ready info suara jernih sdh tes bass halus mantap sdh tes mic utk telp garansi 3x24jam barang terima ,Rp 15000
241,promo buy 1 get 1 i kabel cumi 3 in 1 untuk android samsung blackberry iphone asus lenovo oppo jaya mitra ,kabel powerbank 3 in 1 bb samsung iphone 5 ,Rp 20000
242,promo kabel data super cable for micro usb get bamper kabel data samsung blackberry asus lenovo oppo xiaom jaya mitra ,super cable buat kualitas baik buat jadi mitra jalan ideal beri nyaman mudah butuh daya untuk isi batera sync data untuk handphone samsung nokia blackberry lenovo type handphone guna konektor micro usb panjang kabel 1 meter panjang kabel 1 meter udah untuk charge sync data jarak sesuai daya tahan tinggi buat bahan kualitas super cable untu guna kasar mudah rusak putus anti interference super cable lapisi 2 bagi tahan tekan tinggi ilik design elegant charging data sync cepat aman cable buat khusus bahan kualitas cepat rusak design untuk percepat proses charging tetap aman rusak gadget cable guna data sync cepat proses sinkronisasi transfer data pilih warna hitam putih merah hijau gold biru ,Rp 8500
243,promo asus zenfone go zb452kg 8gb 5mp bnib new grs resmi ,asus zenfone go zb452kg sedia warna red white grs resmi asus indonesia spesifikasi layar 4 5 cpu qualcomm msm8212 quad core processor ram 1gb rom 8gb kamera 5mp rear 2mp front dual sim 3g ,Rp 919000
244,promo asus zenfone go zb452kg 8gb 8mp bnib new grs resmi ,asus zenfone go zb452kg sedia warna blue gold silver grs resmi asus indonesia spesifikasi layar 4 5 cpu qualcomm msm8212 quad core processor ram 1gb rom 8gb kamera 8mp rear 2mp front dual sim 3g ,Rp 979000
245,custom case casing iphone samsung lenovo oppo asus sony htc xiaom lg blackberry izu one plus hardcase cover ,awar jasa buat casing hp desain cukup irim gambar desain foto rjaak sesua ingin bahan hardcase kuat tahan gambar tajam mudah luntur pudar erja 1 hari order jam 10 00 pagi kirim hari cuali sabtu minggu order atas jam 10 00 kirim hari ikut silah kirim gambar foto chat kirim pesan jenis jenis hp sedia ikut apple iphone 4 4s iphone 5 5s iphone 5c iphone 6 6s iphone 6 plus 6s plus iphone 7 iphone 7 plus samsung samsung galaxy s4 s5 s6 s6 edge s6 edge plus s7 s7 edge galaxy note 2 note 3 note 4 note 5 note 7 samsung galaxy a3 2015 a3 2016 a5 2015 a5 2016 a7 2015 a7 2016 a8 a9 2016 samsung galaxy c5 2016 c7 2016 on 5 2016 on 7 2016 samsung galaxy e5 e7 galaxy j1 ace j1 2015 j1 2016 j2 2015 j210 2016 j3 2015 j3 2016 j5 2015 j5 2016 j5 prime j7 2015 j7 2016 j7 prime samsung galaxy grand 2 grand prime grand duos grand neo core core 2 galaxy mega 5 8 inch lenovo a6000 a6000 plus a6010 a7000 a7000 plus a7010 k4 note k5 note a2010 s850 htc htc one m9 sony xperia c c3 c4 c5 e4 e5 m2 m4 aqua m5 dual z z1 z3 z4 z5 t3 asus asus zenfone 2 asus zenfone 3 ze552kl zenfone 5 zenfone 6 zenfone laser 5 zenfone laser 5 5 zenfone selfie xiaom redmi 2 2s 3 3s 3 pro redmi note 1 note 2 note 2 prime note 3 pro redmi note 4 redmi pro mi 3 mi 4 mi 4i mi 5 mi note mi note pro mi max lg lg g3 g4 g4 stylus g5 oppo oppo neo 7 a33 a35 a37 a37f neo 9 f1 f1 plus f1s selfie expert r7 r7 plus r7s r9 plus izu m2 note one plus one plus 2 one plus 3 erima reseller harga khusus fast respon proses cepat ,Rp 99000
246,wireless sport bluetooth headset c1 black cck xiaom lenovo lg asus ,model perlu ragu keren buat bahan kualitas tinggi fungsi untuk dengar musik olahraga pas guna mudah lepas model reeen bangett jamin olahraga semangat dengerin musik pake headset lengkap headset 1 pcs usb untuk charge buku pandu fitur untuk dengar musik standby time up to 100 hours music 5 hours built in microphone awat larang charge headset bluetooth 2 jam potensi rusak batera ready warna kuning merah tolong cantum warna ingin terang kirim warna random cara pairing penting tahan tombol power lampu indikator kedap kedip biru merah refresh nyala bluetooth hpnya ,Rp 95000
247,kabel data kabel charger asus zenfone original 100 fast charging 2a ,kabel data original 100 asus zenfone compatible for asus zenfone 2 4 5 6 support arus 2a spesifikasi micro usb connector interface hi speed usb 2 0 data transfer enable charging from laptop and pc usb port packaging loose pack plastic panjang kabel 1 meter ,Rp 25000
248,sale travel charger jaspan 3a original for samsung bb asus lenovo xiaom etc ,masuk sikattt bosss jaspan travel charger original 3a for hp samsung bb asus lenovo xiaom etc fast charging kabel lentur panjang 1 mtr bagus banget pokok awet tahan jamin pala chager sala biru sekeliling waktu paka jadi langan lapak ya penting untuk etahu update produk baru imakasih ready warna hitam putih ,Rp 22400
249,sale asus zenfone 5 view flip cover original asus a500cg a501cg a500kl ,cuci gudang produk set jual arti ready stock yah gan langsung klik tombol beli khusus om nte yg selera original murah original uang kembali asus zenfone 5 view flip cover original asus a500cg a501cg a500kl ready warna hitam putih tulis pilih warna waktu order ya kasih pilih warna alternatif baik tq jadi langan lapak ya penting untuk etahu update produk baru ,Rp 49400
250,asus zenfone 3 max zc553kl ram 3 32gb garansi resmi ,garansi resmi asus indonesia garansi resmi tam erajaya datascript synnex trodata warna silver warna habis baik smartphone tablet dapat earphone network technology gsm hspa lte launch announced 2016 november status available released 2016 november body mensions 151 4 x 76 2 x 8 3 mm 5 96 x 3 00 x 0 33 in weight 175 g 6 17 oz sim dual sim nano sim dual stand by display type ips lcd capacitive touchscreen 16m colors size 5 5 inches 72 3 screen to body ratio resolution 1080 x 1920 pixels 401 ppi pixel density multitouch yes up to 10 fingers protection oleophobic coating asus zenu 3 0 platform os android os v6 0 1 marshmallow chipset qualcomm msm8937 snapdragon 430 cpu octa core 1 4 ghz cortex a53 gpu adreno 505 memory card slot microsd up to 256 gb uses sim 2 slot internal 32 gb 3gb ram camera primary 16 mp f 2 0 phase detection amp laser autofocus dual led dual tone flash features 1 3 sensor size geo tagging touch focus face detection panorama hdr video 1080p 30fps secondary 8 mp f 2 2 sound alert types vibration mp3 wav ringtones loudspeaker yes 3 5mm jack yes comms wlan wi fi 802 11 b g n wi fi direct hotspot bluetooth v4 1 a2dp le gps yes with a gps glonass bds radio fm radio usb microusb v2 0 usb on the go features sensors fingerprint rear mounted accelerometer gyro proximity compass ssaging sms threaded view mms email push email im browser html5 java no fast battery charging mp3 wav eaac player mp4 h 264 player document viewer photo video editor power bank function battery non removable li ion 4100 mah battery stand by up to 912 h 3g talk time up to 17 h 3g music play up to 72 h ,Rp 2640000
251,travel charger asus micro usb ,adapter charger kabel data asus model pa 1070 07 input 100 240v 0 25a 50 60hz output 5 2v 1 35a packing ubah sewaktu2 ya no komplain beli setuju ,Rp 17000
252,asus zenfone gasus 3 max zc520tl ram 3gb rom 32gb ,free softcase barang segel packing plastik barang cantum 100 barang ready siap kirim perlu ragu untuk ber transaksi rom global barang ready siap kirim jne gojek go send ready gold asus zenfone 3 max zc520tl ram 3gb internal 32gb garansi stributor b cell 1 tahun jamin ram 3gb rom 32gb mbalik barang brand new original 100 barang ready siap kirim beli king cell kasih bon nota beli claim garansi 1 tahun langsung liat spesifikasi gan fingerprint sidik jari asus zenfone gasus 3 max zc520tl layar 5 2 inches ips lcd capacitive touchscreen with 720 x 1280 pixels 282 ppi pixel density memory 32gb ram 3gb os android os v6 0 1 marshmallow asus zenu 3 0 konektivitas lte hsdpa hsupa processor diatek mt6737 1 3ghz quad core gpu adreno 405 kamera 5 mp f 2 0 kamera belakang 13 mp f 2 2 autofocus led flash geo tagging touch focus face detection panorama hdr 1080p 30fps batera non removable li po 4130 mah battery ,Rp 1950000
253,asus zenfone 3 max gasus gold ram3 32gb garansi 1 tahun ,via gojek gosend max jam 5 sore new original 100 fingerprint rom global free softcase ultra thin seri model zc520tl network technology gsm hspa lte launch announced 2016 june status available released 2016 june body mensions 149 5 x 73 7 x 8 6 mm 5 89 x 2 90 x 0 34 in weight 158 4 g 5 57 oz sim dual sim display type ips lcd capacitive touchscreen 16m colors size 5 2 inches 67 7 screen to body ratio resolution 720 x 1280 pixels 282 ppi pixel density multitouch yes asus zenu platform os android os v6 0 1 marshmallow cpu quad core 1 3 ghz memory card slot microsd up to 256 gb uses sim 2 slot internal 32 gb 3 gb ram camera primary 13 mp f 2 2 autofocus led flash features geo tagging touch focus face detection panorama hdr video 1080p 30fps secondary 5 mp f 2 0 sound alert types vibration mp3 wav ringtones loudspeaker yes 3 5mm jack yes active noise cancellation with dedicated mic comms wlan wi fi 802 11 b g n hotspot bluetooth yes gps yes with a gps glonass radio fm radio usb microusb v2 0 features sensors fingerprint accelerometer proximity compass ssaging sms threaded view mms email push email im browser html5 java no mp3 wav eaac player mp4 h 264 player document viewer photo video editor battery non removable li ion 4100 mah battery ,Rp 1980000
254,iphone 5 black 16gb second original ,laris maniss cari iphone 2nd kondisi baik dengn harga sahabat harga murah seindonesia raya percaya cari iphone bekas langsung contact aja habis ya ready iphone 5 16gb warna black kondisi mulus unit jamin original beli baru rekondisi yg marak pasar yg jelas kualitas yg jamin kualitas ori khusus ngerti kualitas iphone ambil seken original banding ambil baru rekondisi tau sendir rekon d all unit mulus 98 standar second ya baru all unit kualitas original bm rekon rakit all unit casing original bawa ime body dgn mesin all unit ex inter original all unit fu factory unlock operator indo all unit ios baru all unit sangkut id icloud aktivasi icloud aman all unit fullset komplit kotak charger kabeldata handfree buku simejector all unit pass quality check langsung dr jamin hardware software rusak all unit ime tembus ime iphone dgn ime kotak casing all unit garansi sonal 1 hari tukar unit masa syarat rusak ulah guna rusak dadak human error masuk air yg akibat rusak produk tsb unit kondisi awal nolecet segel hp utuh gt harap jadi hati unit akai lecet garansi hangus ongkir retur sepenuh tanggung beli ,Rp 1598000
255,murah case asus zenfone 2 laser 5 5 quot ze550kl ironm armor shield series with stand mode ,salah satu produk laris armor shield case ironm case design bagus keren acu iron man armor beri tampil beda smartphone material kualitas kuat beri lindung maksimal untuk smartphone anda komposisi dual layer thick silicone tpu and hard polycarbonate protective procase efektif lindung handphone bentur gores beri tampil futuristik 5 pilih warna gold silver grey hitam merah konfirmasi tersedia barang untuk hindar salah warna batal order sebut warna pesan serta warna cadang cantum terang warna kosong cancel terang pilih warna warna kosong cancel kirim warna acak manfaat fungsi pesan chat sedia bukalapak untuk berta produk jual stok tersedia warna dll nb harap cantum pilih tipe hp warna opsi pilih warna pilih warena utama kosong irim warna random cuali terang kosong cancel atc setuju ya untuk type silah cek etalase toko lupa ikan ulas toko produk selamat belanja pesan ,Rp 19500
256,asus zenfone 3 max gasus ram 3gb 32gb grs stributor ,asus zenfone 3 max gasus ram 3gb rom 32gb ready stok gold white grey grs 1 th stributor bcell networktechnologygsm hspa ltelaunchannounced2016 julystatusavailable released 2016 augustbodydimensions149 5 x 73 7 x 8 6 mm 5 89 x 2 90 x 0 34 in weight148 g 5 22 oz simdual sim micro sim nano sim dual stand by splaytypeips lcd capacitive touchscreen 16m colorssize5 2 inches 67 7 screen to body ratio resolution720 x 1280 pixels 282 ppi pixel density multitouchyes asus zenu 3 0platformosandroid os v6 0 1 marshmallow chipsetmediatek mt6737mcpuquad core 1 25 ghz cortex a53gpumal t720mp2memorycard slotmicrosd up to 256 gbinternal 32 gb 3 gb ramcameraprimary13 mp f 2 2 autofocus led flashfeaturesgeo tagging touch focus face detection panorama hdrvideo1080p 30fpssecondary5 mp f 2 0soundalert typesvibration mp3 wav ringtonesloudspeakeryes3 5mm jackyes active noise cancellation with dedicated miccommswlanw fi 802 11 b g n wi fi direct hotspotbluetoothv4 0 a2dp edrgpsyes with a gps glonass bdsradiofm radiousbmicrousb v2 0 usb on the gofeaturessensorsfingerprint rear mounted accelerometer proximity compassmessagingsms threaded view mms email push email imbrowserhtml5javano google drive 100 gb cloud storage mp3 wav eaac player mp4 h 264 player document viewer photo video editor power bank functionbatterynon removable li po 4130 mah battery ,Rp 1990000
