450,temper glass produk apple amp samsung ,mohon baca catat penting temper glass gorila order temper glass terus ingkat lapak ingkat kualitas produk datang produk baru kualitas jauh baik nya laku tingkat kualitas semata mata untuk puas langgan tambah tipe nya masi kurang lengkap tipe ready xiaom all tipe sony all tipe lenovo all tipe lg all tipe asus all tipe selamat belaja lapak lupa untuk asu tipe temper glass ingin ,Rp 51000
451,promo beli 1 2 apple earphone earpod all iphone ,promo beli 1 2 bayar 1 produk dapat 2 pcs arti buy 1 get 1 free janji original produk kualitas barang adu janji original giur harga murah janji original tau barang original atas 200ribu jual sembarang edar barang palsu luaran pasti beli seller jujur utama puas langgan warna only white garansi 1 hari produk coba puas masa bintang acc 1 importir besar cina 2 barang ready stock 3 respon cepat 4 harga saing 5 packing rapih guna bubblewrap untuk jaga kualitas barang 6 kualitas barang biar ulas ulas poin bicara 7 tanggung jawab klik pesan ,Rp 49900
452,100pcs single spiral 1 tone cord protector kabel lapis lindung kabel ,1 pack isi 9 11 warna warna campur pilih warna foto pato isi brg 1 pack 9 11 warna 1 kg isi 2pack 200pcs ,Rp 62000
453,jam tangan apple paket ,apple smartwatch touch screen mesin batre tali ranta free tali pasir gital free box applewatch ,Rp 250000
454,smart watch dz09 smart watch u9 support sim card camera bluetooth amp micro sd ,smart watch dz09 smart watch u9 support camera bluetooth sim card amp amp amp amp amp micro sd ,Rp 108500
455,apple iphone 5s 16gb gold garansi stributor ,garansi platinum bcell the one 1tahun refurbish grade a original replika spesifikasi network technology gsm hspa lte body mensions 123 8 x 58 6 x 7 6 mm 4 87 x 2 31 x 0 30 in weight 112 g 3 95 oz sim nano sim 500 dpi pixel density fingerprint sensor touch id display type led backlit ips lcd capacitive touchscreen 16m colors size 4 0 inches 60 8 screen to body ratio resolution 640 x 1136 pixels 326 ppi pixel density multitouch yes protection corning gorilla glass oleophobic coating platform os ios 7 upgradable to ios 8 4 chipset apple a7 cpu dual core 1 3 ghz cyclone arm v8 based gpu powervr g6430 quad core graphics memory card slot no internal 16 gb 1 gb ram ddr3 camera primary 8 mp 3264 x 2448 pixels autofocus dual led dual tone flash check quality features 1 3 sensor size 1 5 m pixel size simultaneous hd video and image recording touch focus geo tagging face smile detection hdr photo panorama video 1080p 30fps 720p 120fps check quality secondary 1 2 mp 720p 30fps face detection facetime over wi fi or cellular sound alert types vibration proprietary ringtones loudspeaker yes 3 5mm jack yes comms wlan wi fi 802 11 a b g n dual band hotspot bluetooth v4 0 a2dp gps yes with a gps glonass radio no usb v2 0 reversible connector features sensors accelerometer gyro proximity compass ssaging imessage sms threaded view mms email push email browser html5 safar java no active noise cancellation with dedicated mic siri natural language commands and ctation icloud cloud service icloud ychain tv out maps audio video player editor organizer document viewer editor photo viewer editor voice memo dial command predictive text input battery non removable li po 1560 mah battery ,Rp 2100000
456,iphone 5s 32gb gold apple iphone 5 s 32 gb garansi stributor ,apple iphone 5s 32gb warna gold lengkap unit hp iphone 5s charger kabel hf kartu garansi buku padu dus fullset general 2g network gsm 850 900 1800 1900 3g network hsdpa 850 900 1700 1900 2100 4g network lte 700 mhz class 17 1700 2100 sim nano sim body mensions 123 8 x 58 6 x 7 6 mm 4 87 x 2 31 x 0 30 in weight 112 g 3 95 oz 500 dpi pixel density fingerprint sensor touch id display type led backlit ips lcd capacitive touchscreen 16m colors size 640 x 1136 pixels 4 0 inches 326 ppi pixel density multitouch yes protection corning gorilla glass oleophobic coating sound alert types vibration proprietary ringtones loudspeaker yes 3 5mm jack yes memory card slot no internal 32 gb storage 1 gb ram ddr3 data gprs yes edge yes speed dc hsdpa 42 mbps hsdpa 21 mbps hsupa 5 76 mbps lte 100 mbps ev do rev a up to 3 1 mbps wlan wi fi 802 11 a b g n dual band wi fi hotspot bluetooth yes v4 0 with a2dp usb yes v2 0 camera primary 8 mp 3264 x 2448 pixels autofocus dual led true tone flash features 1 3 sensor size 1 5 m pixel size simultaneous hd video and image recording touch focus geo tagging face detection hdr panorama hdr photo video yes 1080p 30fps 720p 120fps video stabilization secondary yes 1 2 mp 720p 30fps face detection facetime over wi fi or cellular features os ios 10 upgradable chipset apple a7 cpu dual core 1 3 ghz cyclone arm v8 based gpu powervr g6430 quad core graphics sensors accelerometer gyro proximity compass ssaging imessage sms threaded view mms email push email browser html safar radio no gps yes with a gps suppo ,Rp 2780000
457,apple iphone 6 16gb space gray garansi stributor 1 tahun ,promo edisi bulan free silicon case free tempered glass screen protector silicon case warna mix milih tempered glass retak irim komplain hadiah tambah seller untuk raya hari spesial pribad tersedi hadiah batas ready iphone 6 garansi stributor platinum 1 tahun jaring 4g lte fingerprint icloud upgrade ios erase iphone aman sentosa warna gold rom memory internal 16gb spesifikasi jaring 2g 3g 4glte sim single sim nano sim display 4 7 inches 750 x 1334 pixels 326 ppi pixel density os ios 8 upgradable to ios 10 1 or higher ram 1gb memory eksternal no available kamera belakang 1 2mp 8mp chipset apple a8 cpu dual core 1 4 ghz typhoon arm v8 based gpu powervr gx6450 quad core graphics kondisi original replika refurbish stributor grade a fu kartu guna mancanegara ime box ime mesin ime casing icloud aman barang segel wrap plastik lengkap iphone charger kabel data handsfree sim injector buku padu dus kartu garansi alamat service center claim bantu fullset garansi stributor 1 tahun liput mesin sparepart 1 tahun lcd touchscreen 3 bulan tanggal beli acc garansi unit cover garansi kondisi bopak lecet parah penyot bongkar kena cair salah akai baik sengaja sengeja segel baut utuh cara cek asli colok iphone pc laptop buka aplikasi itunes hubung itunes iphone iphone asli replika pasti kabeldata fungsi baik ,Rp 3160000
458,hardisk eksternal sony 1 tera garansi 3 tahun external 1 tb hdd cocok untuk pc komputer laptop asus acer apple lenovo hp samsung axio samsung dell original murah garansi 3 tahun ,ukur 2 5 garansi resmi sony external hard drive external hardisk interface usb 3 0 external hardisk desain slim stylish kompetibel windows format ulang untuk akai mac external harddisk sedia software untuk kontrol data backup ganti asu file otomatis angkat simpan data data penting cepat transfer maksimum usb 3 0 colok hardisk irim data cepat transfer maksimal transfer film hd jadi 3x cepat banding usb 2 0 sony external hard drive guna koneksi usb 3 0 untuk transfer data cepat banding usb 2 0 kapasitas besar ukur mini ringan desain eleg awar kapasitas besar buat hard drive external cocok butuh dia untuk simpan file pergi ukur kompak buat mudah untuk bawa mana kualitas luar hardisk external rancang untuk enuh minta hardisk tahan anti bentur andal lahir harddisk desain tahan banting penuh gaya lindung file ,Rp 942500
459,iwatch applewatch smartwatch mowatch ,misi gan sis nawarin smartwatch mirip banget iwatch smartwatch mirip banget iwatch solusi punya iwatch budget minim beberapa fitur iwatch udah tes jalan sempurna iwatch oem super 1 1 for ios and android dometer sit reminder sleep monitor qr code link guide settings bluetootch connection remote notification phonebook call logs sound recording alarm stopwatch calendar raise hand bright screen heart rate detak jantung aler telp bluetoth music muter lagu find my device cari hp lupa naruh ssaging baca sms bbm line dll remote camera tongsis klik via jamnya connect android ios mensi 45 4 38 10 5 bluetooth ver3 0 4 0 layar tft lcd hd 1 54inch resolusi 320 320pixel batera 280mah batera kapasitas tinggi polimer layar sentuh layar sentuh kapasitif ogs teknolog laminasi penuh c p u 533 mah mtk2502c sistem koneksi android ios bluetooth dukung kartu sim gak pake simcard bagus catat 1 deskripsi sistem android fungsi dukung sistem 2 ios dukung sms kamera jarak jauh guna ganti strap iwatch ukur 42mm pandu pairing android iphone 1 downloadaplikasi diatek smartdevice install appstore 2 nyala bluetooth iphone 3 nyala bluetooh smartwarch 4 searching pairing device smartwatch iphone kete bluetooth iphone smartwatch pair iphone pilih pair iphone 5 sync bluetooth buka aplikasi diatek smartdevice connect smartwatch iphone videoreferensi a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https youtu be b7t3wedd9s8 https youtu be b7t3wedd9s8 a seller tanggung jawab rusak hilang beli guna asuransi irim beli cantum pilih warna kirim random sesua stok sedia barang beli kembali alas apa ,Rp 1200000
460,jam tangan anak hp handphone smartwatch smar watch kado ulang tahun xiaom samsung apple elektronik ,konekin hp smart watch kotak ga kotak putih khusus lapak kotak reknyacognos jd bsa jual kmbali konter2 mksih tunggu order ready update 12 april 2017 ready merah hitam putih barang jd jgn tanya langsung order thanks serta warna keterangan klo tdk kirim random smartwatch u8 kembang hadir untuk mudah koneksi orang2 jam rancang desain yg revolusioner utk hubung smartphone sistem operasi android ilik layar sebesar 1 48 tipe ipod nano touch screen smartwatch dukung multi bahasa bahasa indonesia inggris cina tampil user interface hd awan ber icon besar laku panggil telepon sms fitur fitur dometer informasi cuaca remote control kamera alarm kalendar stopwatch desain simpel jam tangan pintar ilik desain yg simpel dg layar sentuh esolusi 240 x 240 piksel dgn ukur case yg tdk besar smartwatch sesua gelang tangan nyaman sdg aka tali jam smartwatch u watch u8 buat bahan rubber nyaman kualitas cepat rusak laku fungsi komunikasi panggil telepon datang smartwatch u watch u8 ingat lewat getar bunyi dengar komunikasi langsung smartwatch u watch u8 jam tangan jawab bagai panggil telepon laku panggil luar sinkron daftar telepon smartphone fungsi alarm anti maling handphone jauh jarak 10 meter alarm otomatis bunyi tuju untuk cegah hilang hp utar musik jam tangan bantu aktif dia player ponsel pintar untuk ikmat fitur laku bluetooth pairing note pake apps bt notice ,Rp 139000
461,iphone 6 16gb grey second ori mulussss ,gadget second murah tempat ready iphone 6 16gb grey ready unit bos unit jamin original beli baru tp rekondisi yg pasar yg jelas kualitas yg jamin kualitas ori khusus ngerti kualitas iphone ambil seken original banding ambil baru rekondisi tau sendir rekon d lengkap yg dapat fullset komplit kotak charger kabeldata handfree buku sim ejector all unit rata2 lecet dikit 97 98 all unit kualitas original bm rekon rakit all unit fu factory unlock operator indo all unit sangkut id icloud aktivasi icloud aman all unit pass quality check langsung dr jamin hardware software rusak all unit ime tembus ime iphone dgn ime kotak syarat rusak ulah guna rusak dadak human error masuk air yg akibat rusak produk tsb unit kondisi awal nolecet segel hp utuh unit akai lecet berla bantu servis ongkir retur pp sepenuh tanggung beli ,Rp 3497000
462,smartwatch a1 hitam like apple watch camera micro sd sim card ,smartwatch a1 support sim card memory card amp kamera ready warna full black key specifications special features features quad band gsm gprs 850 900 1800 1900mhz call bluetooth phone sms bluetooth synchronization push mp3 mp4 local playback bluetooth music player calls to remind clock display bi losing supports dometer sedentary reminder sleep quality monitoring watches photographs local memory storage watch cell phone camera remote control stored in the phone calendar you can sync schedule specification cp 533mhz mtk6260a 128mb 64mb to support maximum 32gb tf card 1 54 inch tft color lcd resolution super high string 240 240 pixels bluetooth ver 3 0 camera 0 3mp 350mah high capacity polymer battery supports the acceleration sensor compass supported ogs capacitive screen touchscreen full lamination technology size 43 5 40 11 8mm top watch stainless steel wire drawing process usb 2 0 weight 50g gw 205g package size 100 100 75mm penting tonton vidio bawah paham a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v jsv ih8zbkq https www youtube com watch v jsv ih8zbkq a a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v kwmftz44yhg https www youtube com watch v kwmftz44yhg a ima kasih komplen barang hidup kuning patah yg kait akibat asang batrey layan beli setuju setuju usah beli biaya retur akibat salah biaya ongkir pp beli buyer ,Rp 133000
463,apple watch milanese magnet loop 42mm amp 38mm ,ready stock produk strap masuk jam apple watch nya mohon konfirmasi warna size esan untuk foto aktual chat line techincart paka size 38mm amp 42mm warna black rose gold gold doff rose gold silver lebih super hot milanese style bahan stainless steel tutup magnetik kuat panjang 235mm mudah guna nyaman tangan new collection apple watch series 2 nike band h mes collection silah cek etalase untuk tipe strap silah lihat etalase apple watch strap favorit lapak untuk collection baru ,Rp 130000
464,apple iphone type order by request ,deskripsi produk erima minta iphone by request customer note 1 barang jual asli 100 bnib 100 2 spek garansi apple international 1 tahun 3 singapore spek bantu klaim 4 alamat titip klaim lihat informasi toko line gaspolteam ,Rp 6900000
465,smartwatch a1 hitam like apple watch camera micro sd sim card ,etalase ready tulis warna terang beli ready warna full black hadir smart watch a1 baru smart watch bluetooth with sim phone call smartwatch for samsung android smartphone specifics tipe gelang tangan lompok usia aplikasi dewasa fungsi hitung langkah jejak bugar catat tidur ingat pesan ingat telepon jawab panggil laku panggil endali jauh pesan tekan bahasa bahasa inggris orang rusia spanyol orang polandia orang portugis turki italia bahasa prancis bahasa jerman bangsa norwegia kompatibilitas kompatibel gaya mode model a1 battery 380mah sim card single sim card system cpu mtk6260a arm7 gsm 85 mhz bluetooth bt3 0 storage ram 128m rom64m screen size 1 54 inch camera 0 3mp fitur gsm 85 mhz kartu sim mikro tunggal bluetooth aler panggil ingat bluetooth panggil bluetooth sms pesan im beritahu 1 54 tft lcd layar sentuh 240 240 piksel 0 3 m kamera rekam video dukung anti loss teknolog untuk ikat ponsel dometer onitor tidur etap ingat audio video player kalender synchronizable spesifikasi cpu mtk6260a amr7 jaring amp amp amp konektivitas sim card kartu sim tunggal kartu sim mikro telepon frekuensi gsm 85 mhz bluetooth bluetooth 3 0 simpan ram 128 m rom 64 m ori eksternal dukung kartu tf 32 gb masuk ori sim card display 1 54 inch tft lcd 240x240 piksel kamera 0 3mp ekam video dukung dia musik video dukung tangan ulis dukung format gambar jpeg gif bmp png format musik mp3 wav video format mp4 penting tonton vidio bawah paham a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v jsv ih8zbkq https www youtube com watch v jsv ih8zbkq a a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v kwmftz44yhg https www youtube com watch v kwmftz44yhg a ima kasih komplen barang hidup kuning patah yg kait akibat asang batrey layan beli setuju setuju usah beli biaya retur akibat salah biaya ongkir pp beli buyer ,Rp 133000
466,apple iphone 5 gold 16 gb gsm ori garansi platinum top 1 tahun ,fisik barang 100 new registrasi icloud langsung aple icloud siap paka warna goldputih hati 1 order inbox ya gan untuk ecek stock barang warna langsung transaksi konfirmasi warna minta pihak biody shop irim barang sesua stock warna ready 2 no refund dana 3 tukar tipe 4 garansi 1 tahun platinum top tentu syarat garansi ikut a ganti hp baru mesin hp mati total waktu 1 bulan tanggal beli 11 bulan ikut service gratis b garansi hangus segel buka hp service tempat kena air jatuh akibat komponen dalam luar rusak pecah dll tetap beri service gratis suku cadang tanggung beli 5 return barang biaya pulang pergi tanggung beli 6 anggap pihak beli baca point2 anggap setuju komplain hari regards biody cell jakarta beli dapat hp kabel data pala charger manual box headshet iphone 5 ori 16gb goldputih goldhitam segel new grs 1 tahun platinum lapak khusus warna gold putih goldhitam barang segel factory unlock support all sim indonesia gsm garansi 1 tahun platinum apple certified pre owned cpo sn ime tembus sedia bahasa indonesia cara aktivasi iphone baru iphone 5 masu sim card nano sim yg kuota pilih menu bahasa atur iphone baru cara aktivasi icloud registrasi apple id web apple googling daftar apple id blm punya punya login untuk aman prosedur claim garansi 1 tahun kirim balik catat icloud passcode harap mati kirim fullsett ongkir pp wajib beli garansi berla human error pecah korosi kena air tetap bantu dgn service gratis cpo google aja ketik iphone cpo dapat ligo apple certified pre owned masan happy selling spesifikasi network technology gsm cdma hspa evdo lte launch announced 2012 september status available released 2012 september body mensions weight 112 g 3 95 oz sim nano sim display type led backlit ips lcd capacitive touchscreen 16m colors size 4 0 inches 60 8 screen to body ratio resolution pixels 326 ppi pixel density multitouch yes protection corning gorilla glass oleophobic coating platform os ios 6 upgradable to ios 8 3 chipset apple a6 cpu dual core 1 3 ghz swift arm v7 based gpu powervr sgx 543mp3 triple core graphics memory card slot no internagb 1 gb ram ddr2 camera primary 8 mp pixels autofocus led flash check quality features sensor size 1 4 m pixel size simultaneous hd video and image recording touch focus geo tagging face detection panorama hdr photo video 1080p 30fps check quality secondary 1 2 mp 720p 30fps face detection facetime over wi fi or cellular sound alert types vibration proprietary ringtones loudspeaker yes 3 5mm jack yes comms wlan wi fi 802 11 a b g n dual band hotspot bluetooth v4 0 a2dp le gps yes with a gps glonass radio no usb v2 0 reversible connector features sensors accelerometer gyro proximity compass ssaging imessage sms threaded view mms email push email browser html5 safar java no active noise cancellation with dedicated mic airdrop file sharing siri natural language commands and ctation icloud cloud service tv out maps audio video player editor organizer document viewer editor photo viewer editor voice memo dial command predictive text input battery non removable li po 1440 mah battery 5 45 wh stand by up to 225 h 2g up to 225 h 3g talk time up to 8 h 2g up to 8 h 3g music play up to 40 h ,Rp 1900000
467,apple macbook aluminum unibody 2008 ,apple macbook aluminum unibody 2008 spesifikasi prosesor core 2 duo 2ghz ram 2gb display 14inch storage hdd 250gb system operasi os x 10 8 5 kondisi 92 mulus no dead pixel batera normal forma hardware jalan normal siap paka dapat macbook charger ,Rp 5000000
468,kaos baju distro tshirt apple glow in the dark kaos distro aple gid hitam sala gelap ot_design ,ukur kaos s 41 x 63 m 44 x 65 l 50 x 69 xl 52 x 71 xxl 56 x 76 ikut contoh video kaos gid iframe width 560 height 349 src https www youtube com embed ldhxuapiflo frameborder 0 allowfullscreen iframe cek ukur pilih benar benar pas baik besar dikit kecil kaos desain tawar kurang puas kurang arik request silah tinggal pesan happy shoping ,Rp 77900
469,apple watch nike 42mm space gray aluminum black cool gray nike ,series 2 features space gray aluminum case s2 dual core processor built in gps and glonass water resistant 50 meters2 ion x glass 2x brighter oled retina display with force touch 1000 nits ceramic back gital crown heart rate sensor accelerometer and gyroscope ambient light sensor direct fire speaker and microphone wi fi 802 11b g n 2 4ghz bluetooth 4 0 up to 18 hours of battery life watchos 3 ,Rp 6200000
470,apple iphone 4s gsm 16gb fu garansi 1 tahun ,hari ready warna putih hitam syarat garansi garansi 1 bulan tukar baru syarat barang mulus segel masi human error waktu ganti 3 hari 2 minggu sisa garansi 11 bulan bantu servis kena biaya rp 200 000 seharga hp baru gantung rusak waktu servis 1 minggu 3 bulan segel baut lepas ima kalo human error aksesoris garansi ongkos kirim bolak balik sepenuh tanggung jawab beli id icloud log out baru bantu garansi kondisi iphone 4s gsm 16gb seken 1 tahun mulus 99 mesin normal ios 9 original icloud aman lengkap hp charger kabel data earphone dus tusu sim card fu factory unlock arti pake sim card gsm indonesia luar negri harga garansi berla order via bukalapak iphone iphone second apple produksi iphone 4 4s 5 5c 5s baru jadi jual baru beart jual ipu jual iphone rekondisi guna aksesoris original jual baru kadang beri embel embel refurbish apple produk laku so jadi smart buyer tunggu order nya makasi v ,Rp 899000
471,kabel data samsung galaxy note 3 s5 oem cable data ,charger cable sync for galaxy note 3 the usb data cable offers an essy and fleksible link between your mobile phone an easy the usb interface of your pc for successful transfer of data or multimedia applications kabel data kualitas original 99 untuk handphone bantu mobilitas praktis bawa mana pergi ukur pas kantong enting sempurna butuh gadget garansi 1 minggu berla kabel sambung smartphone ,Rp 25000
472,ipad apple main edukatif 2016 ,ready stock siap kirim warna putih untuk si sayang nge tren pake ipad apple main ipad apple khusus untuk ajar main 4 bahasa inggris indonesia arab cina dapat enal angka huruf hitung 1 10 tebak kata gambar contoh mana angka musik buah buah binatang dll bentuk ukur mirip ipad apple neran 19x24cm bahan kualitas sni guna batera aa 3buah reseller amp dropship are welcome ,Rp 100000
473,apple iphone 5 gold 32 gb gsm ori garansi platinum top 1 tahun ,amp amp amp gt fisik barang 100 new registrasi icloud langsung aple icloud siap paka warna gold putih ready hati 1 order inbox ya gan untuk ecek stock barang warna langsung transaksi konfirmasi warna minta pihak biody shop irim barang sesua stock warna ready 2 no refund dana 3 tukar tipe 4 garansi 1 tahun platinum top tentu syarat garansi ikut a ganti hp baru mesin hp mati total waktu 1 bulan tanggal beli 11 bulan ikut service gratis b garansi hangus segel buka hp service tempat kena air jatuh akibat komponen dalam luar rusak pecah dll tetap beri service gratis suku cadang tanggung beli 5 return barang biaya pulang pergi tanggung beli 6 anggap pihak beli baca point2 anggap setuju komplain hari regards biody cell jakarta beli dapat hp kabel data pala charger manual box headshet iphone 5 ori 32gb goldputih goldhitam segel new grs 1 tahun platinum lapak khusus warna gold putih goldhitam barang segel factory unlock support all sim indonesia gsm garansi 1 tahun platinum apple certified pre owned cpo sn ime tembus sedia bahasa indonesia cara aktivasi iphone baru iphone 5 masu sim card nano sim yg kuota pilih menu bahasa atur iphone baru cara aktivasi icloud registrasi apple id web apple googling daftar apple id blm punya punya login untuk aman prosedur claim garansi 1 tahun kirim balik catat icloud passcode harap mati kirim fullsett ongkir pp wajib beli garansi berla human error pecah korosi kena air tetap bantu dgn service gratis cpo google aja ketik iphone cpo dapat ligo apple certified pre owned masan happy selling spesifikasi network technology gsm cdma hspa evdo lte launch announced 2012 september status available released 2012 september body mensions weight 112 g 3 95 oz sim nano sim display type led backlit ips lcd capacitive touchscreen 16m colors size 4 0 inches 60 8 screen to body ratio resolution pixels 326 ppi pixel density multitouch yes protection corning gorilla glass oleophobic coating platform os ios 6 upgradable to ios 8 3 chipset apple a6 cpu dual core 1 3 ghz swift arm v7 based gpu powervr sgx 543mp3 triple core graphics memory card slot no internagb 1 gb ram ddr2 camera primary 8 mp pixels autofocus led flash check quality features sensor size 1 4 m pixel size simultaneous hd video and image recording touch focus geo tagging face detection panorama hdr photo video 1080p 30fps check quality secondary 1 2 mp 720p 30fps face detection facetime over wi fi or cellular sound alert types vibration proprietary ringtones loudspeaker yes 3 5mm jack yes comms wlan wi fi 802 11 a b g n dual band hotspot bluetooth v4 0 a2dp le gps yes with a gps glonass radio no usb v2 0 reversible connector features sensors accelerometer gyro proximity compass ssaging imessage sms threaded view mms email push email browser html5 safar java no active noise cancellation with dedicated mic airdrop file sharing siri natural language commands and ctation icloud cloud service tv out maps audio video player editor organizer document viewer editor photo viewer editor voice memo dial command predictive text input battery non removable li po 1440 mah battery 5 45 wh stand by up to 225 h 2g up to 225 h 3g talk time up to 8 h 2g up to 8 h 3g music play up to 40 h ,Rp 2100000
